Timestamp;Temperature;Vibration;Pressure;Flow Rate;Efficiency
2024-01-01 01:58:00;6,9947E+15;3,50482E+16;3,11098E+15;3,65623E+15;7,07645E+15
2024-01-02 09:42:00;7,37281E+15;3,04497E+15;3,1683E+16;3,53679E+15;5,9722E+15
2024-01-04 09:25:00;7,86842E+14;6,13672E+15;2,97801E+16;3,89812E+16;9,28986E+15
2024-01-02 19:58:00;7,57403E+15;2,60457E+15;2,83983E+16;1,67922E+15;7,30345E+15
2024-01-02 09:54:00;7,17842E+15;4,99663E+15;2,33583E+16;3,94209E+16;6,47281E+15
2024-01-02 18:44:00;7,63076E+15;4,03155E+14;2,63455E+16;1,97144E+16;7,61255E+15
2024-01-03 13:05:00;7,33459E+15;2,21321E+16;1,88743E+16;3,97187E+15;7,59615E+15
2024-01-03 11:03:00;7,94024E+15;3,08853E+15;2,73649E+15;4,57002E+15;9,1513E+15
2024-01-01 20:19:00;7,66653E+15;5,66492E+15;2,52859E+15;3,0571E+16;8,40959E+15
2024-01-04 06:34:00;7,34236E+15;1,1058E+15;3,10865E+16;1,04132E+16;8,54815E+15
2024-01-02 04:31:00;7,61576E+15;4,03904E+15;3,30509E+16;3,39898E+15;9,2455E+14
2024-01-03 00:23:00;8,15752E+15;4,77901E+15;1,76559E+14;2,37872E+15;7,01048E+15
2024-01-03 02:26:00;7,21518E+15;3,57961E+16;2,88182E+15;3,20168E+15;7,85494E+14
2024-01-02 17:50:00;;5,25915E+15;3,40009E+15;2,67171E+16;8,60313E+14
2024-01-03 22:01:00;7,46477E+15;4,29419E+15;3,33576E+13;3,64657E+15;7,69644E+15
nan;7,71349E+14;3,05146E+15;3,16885E+16;2,26237E+16;6,84708E+15
2024-01-04 02:49:00;7,17272E+15;2,5905E+15;1,59668E+16;2,5078E+16;8,94985E+15
2024-01-02 21:55:00;7,55517E+15;2,49461E+15;2,00497E+16;1,15186E+16;9,06937E+15
2024-01-03 16:49:00;8,05391E+13;3,16246E+16;1,79658E+15;1,56697E+16;8,41505E+15
2024-01-01 02:57:00;7,0315E+15;2,93801E+16;3,35387E+15;2,52678E+16;7,15274E+15
2024-01-02 03:23:00;6,8353E+14;2,9625E+15;2,99778E+16;1,00905E+16;5,65451E+15
2024-01-03 23:32:00;6,85427E+15;1,4329E+16;2,56357E+15;1,05479E+16;7,98068E+14
2024-01-03 10:38:00;6,91467E+15;5,64613E+15;3,4588E+15;3,52483E+15;7,65592E+15
2024-01-01 22:54:00;7,79766E+15;4,68224E+15;1,88944E+16;2,78642E+16;7,50276E+15
2024-01-02 04:40:00;6,79707E+15;7,01157E+15;2,78314E+15;1,00388E+16;6,31602E+15
2024-01-03 18:35:00;7,35105E+15;1,40683E+16;2,71876E+15;2,01145E+16;8,83922E+15
nan;7,80914E+15;6,48495E+15;2,18091E+16;3,53902E+16;7,87913E+15
2024-01-02 13:44:00;7,70833E+15;1,66313E+16;2,47076E+15;1,79582E+14;6,91686E+15
2024-01-01 01:27:00;7,30722E+15;3,38131E+16;1,97077E+16;4,14316E+16;9,18322E+15
2024-01-02 23:28:00;7,59546E+15;3,33037E+15;2,85423E+16;2,11944E+16;7,08217E+15
2024-01-03 13:27:00;7,55357E+15;1,66161E+16;2,33648E+16;4,76747E+16;7,34109E+14
2024-01-01 06:43:00;7,38788E+15;9,70322E+15;1,5471E+16;3,07922E+14;7,48981E+15
2024-01-04 09:40:00;7,39458E+14;5,02607E+15;3,40157E+15;1,70279E+16;7,49482E+15
2024-01-03 19:57:00;8,61771E+14;3,24995E+15;2,50284E+15;1,45684E+16;8,41704E+15
2024-01-02 06:35:00;7,90466E+15;3,6501E+15;;1,57815E+16;7,38511E+15
2024-01-02 01:37:00;8,74033E+15;1,04236E+16;1,89386E+16;3,8125E+15;9,13542E+15
2024-01-02 16:56:00;7,25152E+15;3,79855E+16;1,75446E+16;1,62525E+16;7,78094E+15
2024-01-02 21:51:00;7,45752E+15;2,51537E+15;3,30484E+16;4,75675E+15;8,97479E+15
2024-01-02 12:54:00;6,83394E+15;3,3172E+15;2,68187E+16;2,25515E+16;9,14154E+15
2024-01-01 17:07:00;7,09522E+15;2,32083E+16;2,4867E+16;1,25653E+16;8,82411E+15
2024-01-04 06:23:00;8,45096E+14;2,59589E+16;2,5423E+16;1,64609E+16;6,98364E+15
2024-01-01 23:41:00;7,23898E+15;2,85941E+16;1,97241E+15;2,3595E+15;7,20555E+15
2024-01-02 16:36:00;8,45964E+14;3,90767E+15;3,32537E+16;1,49117E+15;6,83181E+15
2024-01-03 23:17:00;;4,15406E+15;1,92848E+15;4,38968E+16;7,53703E+15
2024-01-04 04:49:00;6,97327E+15;1,15346E+16;1,81601E+16;4,83111E+16;7,78763E+14
nan;7,32938E+14;1,52611E+16;3,36009E+16;4,02949E+15;6,9355E+15
2024-01-01 20:20:00;7,46813E+15;9,72537E+15;2,01515E+16;3,46336E+14;
2024-01-04 09:47:00;7,96154E+15;7,51642E+15;3,22497E+16;4,19613E+15;7,42465E+15
2024-01-01 01:04:00;7,72539E+15;1,05678E+16;3,04503E+16;1,61763E+16;8,66516E+15
2024-01-02 08:58:00;7,29184E+15;5,58043E+15;2,26389E+14;2,509E+16;8,61453E+15
2024-01-01 17:41:00;7,43334E+15;1,26876E+16;2,008E+16;1,85169E+16;6,63362E+15
2024-01-01 00:14:00;7,34047E+14;8,22461E+15;3,01798E+16;2,85555E+15;8,85871E+15
2024-01-04 03:35:00;7,04267E+15;1,2877E+16;2,6952E+15;1,70264E+16;6,60931E+13
2024-01-02 09:13:00;7,05602E+15;1,42866E+16;2,00808E+16;4,26511E+15;8,63874E+14
2024-01-03 22:53:00;8,01394E+15;4,12537E+15;3,28176E+16;4,20254E+16;8,11956E+13
2024-01-02 01:02:00;6,58592E+14;4,96347E+15;2,94196E+16;2,4724E+16;7,80656E+15
2024-01-03 11:28:00;8,30868E+15;1,39997E+16;3,31856E+15;3,89227E+16;7,63052E+15
2024-01-03 23:54:00;7,3285E+15;7,42744E+15;2,37494E+16;2,70145E+15;7,39098E+15
2024-01-03 15:56:00;7,11375E+14;1,50898E+15;1,7564E+16;2,1394E+16;6,3134E+15
2024-01-03 17:20:00;7,86988E+15;3,44332E+15;3,34815E+16;2,10207E+15;7,50527E+15
2024-01-04 09:58:00;;2,63842E+15;2,70285E+15;2,96107E+15;6,00048E+15
2024-01-01 11:18:00;8,05882E+15;4,65423E+15;2,71212E+16;1,04902E+16;8,93941E+15
2024-01-01 01:16:00;7,75093E+15;3,63064E+15;2,66853E+16;3,84316E+15;6,86062E+15
2024-01-03 03:04:00;8,04343E+15;3,95546E+16;2,44479E+15;2,55787E+16;8,3868E+14
2024-01-02 18:48:00;6,64175E+15;4,19475E+15;2,01009E+15;1,55874E+16;7,92041E+15
2024-01-01 01:42:00;7,23908E+15;3,64225E+15;2,72604E+16;3,53917E+15;8,05731E+14
2024-01-01 15:57:00;7,04441E+15;2,89551E+16;2,93721E+16;4,01584E+16;6,98017E+15
2024-01-03 11:16:00;8,11232E+15;3,15833E+16;3,33309E+15;1,46935E+15;7,41999E+15
2024-01-03 15:05:00;7,30826E+15;4,05266E+15;1,6443E+16;1,41273E+16;8,74645E+15
2024-01-04 05:10:00;7,9227E+15;1,15451E+16;2,00942E+16;2,55299E+16;7,47963E+15
2024-01-02 12:13:00;7,76793E+15;6,04001E+15;3,05337E+12;3,59658E+15;7,33505E+14
2024-01-03 19:23:00;7,06885E+15;8,62819E+15;3,0503E+15;3,32341E+15;6,20513E+16
2024-01-02 20:08:00;7,20652E+15;7,61683E+15;1,92407E+16;4,89993E+15;7,86288E+15
2024-01-01 16:40:00;8,14691E+15;1,8034E+15;1,86944E+16;2,75494E+16;8,21555E+15
2024-01-03 00:47:00;7,11226E+15;2,10937E+15;2,23428E+16;2,39704E+16;6,96068E+15
2024-01-02 23:06:00;7,56243E+14;2,56825E+16;1,62583E+16;4,03892E+15;8,79237E+15
nan;7,10873E+15;2,52917E+15;2,96072E+16;4,82551E+16;6,35227E+15
2024-01-02 22:14:00;7,34302E+14;1,5748E+16;2,83962E+16;4,57013E+16;7,19213E+15
2024-01-03 22:58:00;7,47692E+15;1,42913E+16;3,21745E+13;2,64796E+15;8,64644E+15
2024-01-03 03:53:00;7,10857E+15;3,05527E+15;2,3601E+15;3,52617E+15;
2024-01-04 07:32:00;7,01978E+15;4,66447E+15;2,77347E+16;1,57178E+16;7,44393E+14
2024-01-02 08:27:00;7,64314E+14;1,34503E+15;3,4079E+15;3,85751E+15;8,83074E+15
2024-01-01 18:29:00;7,07763E+15;3,59915E+16;3,4176E+16;2,40176E+16;8,48169E+15
2024-01-02 14:19:00;7,09467E+15;7,93193E+14;1,64216E+16;1,89012E+16;9,26445E+15
2024-01-02 23:24:00;7,03047E+15;1,51056E+15;1,50377E+16;1,54126E+16;7,78911E+15
2024-01-04 01:02:00;7,46105E+14;6,08398E+15;3,41997E+15;2,03193E+16;
2024-01-01 07:05:00;7,97185E+14;3,80005E+16;2,57063E+16;3,04196E+15;6,40516E+15
2024-01-02 05:31:00;8,25326E+15;1,53098E+16;;4,58204E+16;6,93943E+14
2024-01-03 11:38:00;7,13704E+15;4,03126E+15;3,32519E+15;2,04372E+16;8,01836E+15
2024-01-03 23:31:00;8,57516E+15;2,85867E+16;2,36631E+16;1,2243E+16;7,89446E+15
2024-01-01 08:48:00;6,99765E+15;4,0697E+15;2,38131E+16;4,11974E+16;7,67451E+15
2024-01-01 20:33:00;8,04177E+15;4,24541E+15;1,83396E+16;4,12346E+15;8,52438E+15
2024-01-01 12:59:00;7,13915E+15;7,31479E+15;3,31166E+16;1,26815E+16;6,87197E+13
nan;7,06454E+15;9,22637E+15;2,79535E+16;1,73097E+16;8,14795E+15
2024-01-03 02:59:00;7,12762E+15;3,84012E+15;1,86054E+15;1,64009E+14;6,81913E+15
2024-01-03 11:47:00;7,47378E+14;3,04743E+16;2,61958E+16;2,846E+15;7,99388E+15
2024-01-02 07:00:00;7,78999E+15;5,06302E+15;2,15633E+16;1,99754E+16;6,08174E+15
2024-01-03 09:18:00;7,83493E+15;8,92377E+15;1,79436E+16;3,9898E+16;7,93053E+15
2024-01-02 16:03:00;7,02801E+15;1,64237E+16;1,86374E+16;3,47077E+14;8,63214E+15
2024-01-04 05:19:00;7,00517E+15;2,99921E+16;2,61851E+16;3,56295E+16;7,89114E+15
2024-01-03 22:50:00;7,04168E+15;2,46734E+16;2,62877E+15;2,51248E+16;7,31568E+15
2024-01-02 09:12:00;7,44432E+15;9,0228E+15;;2,9961E+16;6,75517E+15
2024-01-02 15:39:00;7,39492E+15;1,27317E+16;1,99597E+16;3,71577E+15;7,15336E+15
2024-01-02 14:25:00;7,02491E+15;5,72151E+15;3,33167E+16;3,10956E+16;8,87728E+14
2024-01-01 05:03:00;7,6348E+15;1,25028E+16;2,53723E+16;1,30193E+16;7,74653E+15
2024-01-03 05:12:00;8,63128E+15;4,12665E+15;1,90835E+16;2,44916E+16;6,61274E+15
2024-01-02 16:47:00;7,24764E+15;4,99471E+14;2,32656E+15;4,88473E+14;9,01184E+15
2024-01-02 17:11:00;7,28324E+15;1,57534E+16;3,34672E+16;3,00554E+13;9,09177E+15
2024-01-02 12:37:00;7,77983E+15;1,21777E+16;2,45631E+15;2,64201E+15;9,0484E+15
nan;7,22059E+15;2,5679E+15;3,24943E+16;4,55757E+15;7,74223E+15
2024-01-03 19:15:00;7,83448E+15;1,23955E+16;1,81967E+15;3,65492E+16;8,1449E+15
2024-01-01 23:16:00;7,14073E+14;1,25076E+14;3,32792E+15;2,70573E+15;6,7751E+15
2024-01-03 18:42:00;8,41606E+14;7,4677E+15;2,36124E+15;3,37926E+16;7,15956E+14
2024-01-01 06:11:00;7,67239E+15;1,15861E+16;3,37225E+15;2,34707E+16;7,81079E+15
2024-01-03 05:55:00;7,18999E+15;4,55518E+15;3,23216E+16;4,21364E+15;6,31993E+15
2024-01-01 17:22:00;7,20565E+15;4,11154E+14;2,81993E+16;3,86691E+15;9,09162E+15
2024-01-03 06:58:00;7,2431E+15;3,04915E+16;2,84569E+15;1,86956E+16;8,37043E+15
2024-01-02 13:36:00;8,18637E+15;2,24548E+16;1,92302E+16;2,2303E+16;6,37067E+15
2024-01-01 04:17:00;6,86562E+15;2,59508E+16;2,70566E+15;1,01124E+16;6,69734E+14
2024-01-02 14:06:00;7,16603E+15;1,4773E+16;2,59899E+15;4,16406E+16;6,95034E+15
2024-01-03 12:16:00;7,21917E+15;1,59953E+16;2,16829E+16;1,36104E+16;6,02926E+15
2024-01-02 22:56:00;7,49216E+15;1,62363E+16;2,51124E+16;2,74101E+16;9,75866E+15
2024-01-01 14:03:00;7,36445E+15;2,25185E+16;3,35829E+15;4,38544E+16;7,11812E+12
2024-01-02 10:49:00;6,75439E+15;4,59412E+15;1,51061E+16;4,86448E+16;6,48844E+15
2024-01-02 21:02:00;7,30009E+15;6,01543E+15;2,33425E+16;2,27621E+16;9,23345E+14
2024-01-01 08:23:00;7,45022E+15;1,6798E+16;2,16728E+16;1,7345E+16;6,58985E+15
2024-01-01 04:25:00;7,18595E+15;1,0163E+15;3,42246E+16;4,94854E+15;7,27983E+15
2024-01-03 15:34:00;7,84339E+15;4,1977E+15;3,44779E+15;1,74504E+16;6,76275E+14
2024-01-01 22:25:00;7,9597E+15;1,1511E+16;2,67132E+15;1,6012E+16;6,45093E+14
2024-01-03 09:35:00;7,46081E+15;1,70947E+16;2,60001E+15;4,69928E+16;6,18843E+16
2024-01-01 00:46:00;7,61527E+15;1,85491E+16;3,30642E+16;4,74461E+15;6,51005E+15
2024-01-02 13:28:00;6,41947E+15;1,85545E+16;1,51308E+16;2,91678E+16;7,09692E+15
nan;7,28945E+15;3,22778E+16;2,62456E+14;3,56119E+15;8,522E+15
2024-01-01 06:12:00;8,00241E+15;4,93952E+16;1,54926E+16;2,67139E+16;8,68779E+15
2024-01-03 09:34:00;7,28828E+14;7,90337E+16;;4,7088E+15;7,64138E+15
2024-01-03 08:10:00;7,13137E+14;2,73364E+16;2,14032E+16;4,34125E+15;6,9047E+15
2024-01-02 09:26:00;8,63884E+15;9,22753E+15;2,5416E+16;3,0562E+14;8,70409E+15
2024-01-03 12:56:00;8,40954E+15;4,17979E+15;2,33514E+15;2,78456E+15;7,93498E+14
nan;7,73379E+15;1,00324E+16;3,28725E+15;3,74794E+16;6,83322E+15
2024-01-02 18:01:00;8,06946E+15;1,1731E+15;3,49964E+16;3,65845E+15;9,14616E+15
2024-01-03 18:41:00;6,38703E+15;3,40611E+15;1,63678E+15;1,32539E+16;8,83611E+15
2024-01-01 17:52:00;7,10622E+15;3,02061E+16;2,96406E+16;2,11575E+16;6,02522E+15
2024-01-03 14:16:00;7,26502E+15;3,99656E+16;2,236E+15;2,75424E+15;9,07588E+15
2024-01-01 16:37:00;7,38201E+15;1,61069E+16;1,77815E+15;3,24325E+15;7,44061E+15
2024-01-03 04:59:00;7,25503E+15;2,50648E+16;2,31088E+15;1,76593E+14;9,21602E+15
2024-01-03 06:50:00;6,22499E+15;5,00649E+15;3,49629E+15;2,2797E+16;8,90134E+14
2024-01-01 19:36:00;7,69301E+14;4,16334E+14;2,21513E+15;3,0171E+16;6,72956E+15
2024-01-01 09:11:00;;1,19644E+16;2,0548E+16;4,60353E+15;7,05303E+14
2024-01-01 12:24:00;8,30095E+14;2,64675E+15;3,19234E+15;2,55238E+16;6,96318E+15
2024-01-02 13:03:00;7,10585E+15;3,58274E+16;3,23588E+15;2,1782E+16;8,54535E+15
2024-01-04 03:54:00;7,06492E+15;1,28473E+16;;4,41161E+16;7,89072E+15
2024-01-02 23:39:00;6,16001E+15;5,29423E+15;2,09735E+16;1,9268E+16;6,69456E+15
2024-01-03 15:40:00;7,35322E+15;2,0805E+15;2,79456E+16;3,41713E+15;8,57821E+15
2024-01-03 09:39:00;7,95056E+15;3,88259E+16;1,91036E+16;2,65464E+16;8,43047E+15
2024-01-02 21:24:00;7,19412E+15;2,69648E+16;2,46737E+16;4,62785E+15;8,56995E+15
2024-01-02 06:47:00;8,57172E+15;1,50176E+16;1,78269E+16;3,74688E+16;8,99968E+15
2024-01-02 19:35:00;7,3717E+15;3,98784E+15;2,10951E+15;4,55047E+15;8,14217E+15
2024-01-02 18:27:00;7,5735E+15;1,04192E+16;2,09496E+16;3,64152E+16;6,49516E+15
2024-01-03 21:34:00;6,81845E+15;6,90707E+14;2,8898E+16;3,24818E+16;6,86766E+15
2024-01-01 23:13:00;7,64361E+14;3,49724E+16;2,06455E+16;2,66725E+16;8,82477E+15
2024-01-01 05:58:00;6,51034E+15;3,32347E+16;3,29699E+16;3,44943E+15;9,13445E+15
2024-01-04 02:48:00;7,84685E+15;2,09403E+16;3,46609E+15;4,14834E+15;7,43418E+15
2024-01-03 01:28:00;7,86221E+15;2,75589E+16;1,66212E+16;2,72514E+15;9,48877E+15
2024-01-01 11:33:00;8,17965E+15;2,38501E+16;2,2953E+16;3,55406E+15;7,1744E+15
2024-01-02 18:13:00;6,99002E+15;3,61263E+15;2,10368E+15;2,77372E+15;8,59858E+15
2024-01-01 23:19:00;7,58028E+14;4,76E+15;2,20398E+16;1,38497E+16;8,50929E+15
2024-01-01 16:22:00;7,78191E+15;9,7272E+15;;3,24637E+15;
2024-01-01 06:04:00;7,72114E+15;1,18526E+16;2,26533E+14;1,26002E+16;7,60827E+15
2024-01-01 01:19:00;7,06735E+15;2,8124E+15;1,78283E+15;3,38858E+16;
2024-01-03 19:33:00;6,30401E+14;2,04812E+16;2,05964E+16;4,35705E+15;7,74968E+15
2024-01-01 20:58:00;7,67348E+14;2,46479E+16;2,99564E+15;1,62261E+16;6,93307E+15
2024-01-04 04:16:00;7,42375E+14;2,77481E+15;2,18809E+14;3,38503E+15;6,59415E+15
2024-01-03 19:05:00;7,21666E+14;2,1912E+15;;1,23563E+16;8,29823E+15
2024-01-03 03:47:00;7,88197E+15;2,73413E+15;1,71689E+15;2,08464E+15;9,28165E+15
2024-01-03 12:01:00;7,47754E+15;8,78413E+15;2,19601E+15;1,50342E+15;8,28158E+15
2024-01-01 17:53:00;6,8404E+13;2,07657E+16;2,78682E+16;1,09941E+16;6,55022E+15
2024-01-03 04:06:00;6,53427E+15;1,55752E+16;2,00661E+15;4,38186E+15;7,7253E+15
2024-01-02 11:42:00;6,93552E+15;3,2808E+15;2,34489E+16;2,63978E+16;8,14518E+15
2024-01-01 21:50:00;8,69651E+15;2,08465E+16;3,4048E+15;1,6054E+15;8,64371E+15
2024-01-02 13:48:00;7,86139E+15;1,86006E+16;2,60473E+15;3,541E+15;8,95668E+15
2024-01-01 07:25:00;7,59431E+15;5,45205E+15;2,56388E+15;4,60526E+16;7,03317E+15
2024-01-04 09:23:00;7,40917E+15;3,09265E+15;2,31989E+14;3,00617E+16;7,15257E+15
2024-01-04 02:26:00;7,3763E+15;2,19525E+15;2,61368E+16;4,31725E+16;7,74591E+15
2024-01-03 19:06:00;8,0836E+15;5,91174E+15;3,46913E+16;4,37064E+15;6,17745E+15
2024-01-02 03:12:00;7,2547E+15;2,94392E+15;2,00761E+15;4,00142E+16;6,56457E+15
2024-01-03 07:16:00;7,78846E+15;1,47569E+16;3,38386E+16;2,10015E+15;9,13253E+15
nan;7,32579E+15;1,91515E+15;1,79814E+16;2,87116E+14;7,5036E+15
2024-01-02 18:06:00;8,47008E+15;3,20761E+16;1,72221E+16;1,58167E+15;8,49805E+15
2024-01-01 01:08:00;7,87114E+15;5,28538E+15;2,80934E+15;4,68124E+15;7,89975E+14
2024-01-01 19:28:00;8,12278E+15;1,31414E+16;2,00236E+15;3,63352E+16;9,25486E+15
nan;7,2078E+14;4,94051E+16;2,38878E+16;1,02251E+16;
2024-01-01 17:33:00;8,02907E+15;4,19233E+15;2,95931E+15;4,19925E+16;7,38553E+15
2024-01-03 19:09:00;7,34371E+15;1,02601E+16;2,56968E+16;1,05822E+15;8,5463E+15
2024-01-01 14:40:00;7,55502E+15;1,58562E+16;1,5275E+16;3,44915E+15;8,04914E+15
2024-01-02 20:11:00;8,31752E+15;2,81652E+15;2,11169E+16;2,76004E+15;6,98195E+15
2024-01-02 21:59:00;6,97861E+14;2,31891E+15;1,62937E+16;1,83386E+16;7,61798E+15
2024-01-02 16:39:00;7,60162E+15;6,33673E+15;3,35223E+16;4,01693E+15;7,78057E+15
2024-01-04 10:04:00;7,719E+15;7,31611E+15;3,0893E+16;4,99447E+15;6,41591E+15
2024-01-02 00:27:00;7,76E+15;6,30478E+16;3,46768E+15;3,81239E+16;7,74484E+15
2024-01-02 14:12:00;7,27461E+15;1,17198E+16;3,27022E+16;4,23042E+16;7,31121E+15
2024-01-01 00:35:00;8,54313E+14;3,89878E+16;2,45066E+16;4,65124E+16;7,12967E+15
2024-01-02 16:41:00;6,85253E+14;4,52002E+15;3,2652E+16;2,95878E+15;8,18643E+15
2024-01-02 01:54:00;8,22944E+15;1,50786E+16;2,84488E+16;3,55355E+16;6,5711E+15
2024-01-01 03:50:00;8,10753E+14;1,10439E+16;2,5492E+15;3,12741E+15;9,39665E+15
2024-01-01 22:00:00;8,45044E+15;9,84669E+15;2,24129E+16;2,26525E+16;6,73868E+15
2024-01-01 00:41:00;6,70589E+15;9,4152E+15;2,86193E+15;1,25721E+16;8,21415E+15
2024-01-01 12:57:00;7,06558E+15;4,7525E+15;2,68027E+16;4,43097E+14;7,50199E+15
2024-01-03 17:50:00;8,24597E+15;1,63649E+15;2,72837E+16;1,40859E+16;6,22322E+15
2024-01-03 08:44:00;6,56148E+15;8,61357E+15;2,29966E+16;3,25038E+15;6,65899E+15
2024-01-02 04:49:00;6,69677E+15;4,56698E+15;2,97863E+15;1,12601E+16;7,66861E+15
2024-01-03 17:10:00;7,25585E+15;1,72644E+16;1,66269E+16;3,1428E+16;7,06739E+14
2024-01-01 09:39:00;7,596E+15;3,86798E+16;2,95232E+16;1,22734E+16;9,02477E+15
2024-01-04 10:21:00;8,29611E+15;1,07061E+16;2,96152E+16;3,8315E+16;8,12226E+15
2024-01-01 13:59:00;7,40737E+15;2,02128E+16;2,53189E+15;3,37326E+15;6,30651E+15
2024-01-03 06:31:00;;1,12806E+16;2,02657E+16;3,8736E+15;9,07702E+15
2024-01-02 13:55:00;7,65569E+15;1,34651E+16;2,53855E+15;3,26417E+15;6,71115E+15
2024-01-02 00:51:00;7,7348E+15;2,40192E+16;;3,98141E+15;6,03475E+14
2024-01-03 20:29:00;7,72062E+15;5,67164E+14;2,07029E+16;2,46594E+15;7,71274E+15
2024-01-01 10:10:00;7,41101E+15;5,697E+15;2,3426E+16;2,31038E+16;7,50498E+15
2024-01-01 01:01:00;6,52246E+15;1,83097E+16;2,84647E+16;2,9764E+14;7,83142E+15
2024-01-01 07:51:00;7,04119E+15;3,13862E+16;1,87443E+16;3,01847E+16;6,10669E+15
nan;8,21014E+14;1,1585E+15;1,81634E+16;2,35615E+16;7,18255E+15
2024-01-02 01:31:00;7,59353E+13;3,83119E+16;2,71559E+15;2,98243E+15;9,03566E+15
2024-01-01 06:42:00;7,33874E+15;5,76432E+16;2,85909E+15;1,84833E+16;9,1896E+15
2024-01-01 05:32:00;8,05908E+15;9,77431E+15;1,66731E+16;3,60564E+15;6,22951E+15
2024-01-02 10:44:00;6,93494E+15;2,79776E+14;1,56633E+16;4,88704E+16;7,01536E+15
2024-01-04 03:57:00;7,38733E+15;1,91818E+16;1,7943E+16;3,4191E+15;8,69152E+15
2024-01-01 02:44:00;7,56888E+15;4,50241E+15;3,30205E+16;2,89955E+15;9,15458E+15
2024-01-04 00:59:00;7,27931E+15;6,9153E+15;2,84528E+16;4,61975E+16;6,13938E+15
2024-01-02 21:15:00;7,55038E+15;9,96714E+15;3,34205E+16;3,63522E+15;7,84917E+15
2024-01-03 17:23:00;7,40615E+15;1,56439E+16;2,82943E+16;2,1886E+15;7,50815E+14
2024-01-02 15:06:00;6,80033E+15;8,01048E+14;3,43047E+15;3,48229E+14;7,5808E+15
2024-01-01 07:33:00;7,59074E+15;1,48691E+15;2,37781E+15;3,98304E+16;
2024-01-02 10:06:00;6,83582E+15;3,81801E+16;2,6982E+14;4,08397E+16;7,98475E+15
2024-01-01 22:14:00;7,58281E+14;6,93227E+15;2,70237E+15;1,03164E+16;8,08591E+15
2024-01-03 13:38:00;8,18707E+15;4,03165E+15;1,50628E+16;4,06057E+16;6,99386E+15
2024-01-02 03:39:00;7,35949E+15;1,62925E+16;1,55491E+16;4,19695E+16;7,37024E+15
2024-01-03 11:38:00;6,91426E+15;2,11509E+16;1,79053E+15;1,70017E+16;8,87069E+15
2024-01-01 12:33:00;7,43651E+14;1,36314E+15;2,52226E+16;4,40396E+15;9,45589E+15
2024-01-02 02:24:00;7,08401E+15;7,28977E+15;2,36105E+15;3,84882E+15;6,19568E+15
2024-01-01 11:46:00;7,79725E+15;7,44561E+15;2,5795E+15;3,4784E+16;7,42995E+14
2024-01-03 02:14:00;7,42601E+15;3,17842E+15;3,10098E+16;4,07683E+16;7,94473E+15
2024-01-03 11:18:00;8,35488E+15;7,72812E+15;3,14448E+15;2,01225E+15;6,92462E+12
2024-01-04 09:15:00;8,08149E+14;2,2588E+14;3,45403E+15;1,61703E+16;6,30777E+15
2024-01-04 04:22:00;7,42346E+15;2,07073E+15;2,6151E+15;1,27634E+16;6,49337E+15
2024-01-03 17:28:00;7,8578E+15;2,44926E+16;2,19443E+16;2,72998E+15;8,52899E+15
2024-01-04 03:56:00;7,30338E+15;7,95897E+15;2,11606E+16;3,02542E+15;6,58497E+15
2024-01-03 18:23:00;7,51698E+15;2,15187E+15;2,18148E+16;1,41433E+16;7,12579E+15
2024-01-02 06:34:00;7,31928E+15;2,28632E+15;2,14766E+16;2,59552E+16;6,13789E+15
2024-01-03 01:56:00;7,88323E+15;4,68605E+15;2,28584E+15;2,04404E+15;6,70429E+15
2024-01-01 07:07:00;8,21649E+15;4,36123E+15;1,64976E+15;4,53869E+15;8,63321E+15
2024-01-03 16:39:00;7,89932E+15;5,24997E+16;2,76686E+15;3,29017E+14;7,88533E+15
2024-01-02 11:56:00;7,96097E+15;2,61267E+16;2,63608E+16;1,69866E+16;6,58006E+14
2024-01-01 01:21:00;7,96152E+15;1,94876E+16;2,42392E+15;2,94064E+15;6,28834E+14
2024-01-03 20:34:00;7,77563E+15;3,47288E+16;1,66221E+16;1,16549E+16;9,35151E+15
2024-01-02 13:24:00;6,93036E+15;1,92881E+14;1,68642E+16;2,79605E+15;6,95838E+15
2024-01-01 06:40:00;;3,28449E+15;2,59021E+16;4,60603E+15;8,63863E+15
2024-01-01 06:35:00;8,40221E+15;3,85783E+16;1,57316E+16;3,07852E+16;7,48372E+15
2024-01-04 01:47:00;7,38306E+15;2,75745E+16;2,94958E+16;1,86457E+16;6,55142E+15
2024-01-02 13:26:00;7,31465E+14;1,31553E+16;3,48756E+16;4,66809E+15;7,86556E+15
2024-01-01 13:55:00;7,80621E+15;9,15369E+15;2,69481E+15;4,76184E+15;6,51939E+15
2024-01-03 08:34:00;7,77541E+15;4,35743E+15;2,94686E+16;2,10094E+16;8,79505E+15
2024-01-03 19:22:00;7,39903E+14;8,07209E+15;2,37787E+16;1,69493E+16;6,03181E+15
2024-01-01 07:12:00;6,87499E+15;2,42017E+15;2,83482E+15;1,36225E+16;8,61535E+15
2024-01-03 08:18:00;7,65285E+15;6,36146E+15;2,80356E+15;4,08695E+16;9,5653E+15
2024-01-02 06:17:00;7,77572E+15;2,48406E+16;3,14818E+16;3,85986E+15;8,97749E+14
2024-01-03 04:11:00;7,86291E+15;1,90644E+15;2,92268E+15;4,06992E+14;9,13062E+15
2024-01-04 05:01:00;7,67465E+15;1,46114E+16;2,9981E+16;1,64809E+15;6,79213E+15
