timestamp;temperature;vibration;pressure;flow_rate;efficiency;anomaly
2024-01-04 09:10:00;7133300000000000.0;1.84963e+16;1.97224e+16;2.23464e+16;6979740000000000.0;1
2024-01-04 08:02:00;707045000000000.0;3.01167e+16;322740000000000.0;1.84557e+16;8985950000000000.0;1
2024-01-04 09:07:00;7137730000000000.0;2.53917e+16;2203700000000000.0;1.68543e+16;9313650000000000.0;1
2024-01-01 04:52:00;7338160000000000.0;6482840000000000.0;206702000000000.0;1.08563e+16;8618360000000000.0;1
2024-01-03 00:08:00;7366730000000000.0;5348680000000000.0;1.96583e+16;2761440000000000.0;7157590000000000.0;1
2024-01-02 16:05:00;717460000000000.0;4221910000000000.0;2647940000000000.0;3425080000000000.0;7055750000000000.0;1
2024-01-01 09:55:00;7120920000000000.0;3.34702e+16;3212620000000000.0;3.37706e+16;7597300000000000.0;1
2024-01-02 18:22:00;7341850000000000.0;2.31342e+16;2.34173e+16;3134760000000000.0;6.02821e+16;-1
2024-01-02 06:00:00;7754040000000000.0;1.48881e+16;2.16908e+16;3258140000000000.0;920049000000000.0;1
2024-01-02 07:17:00;6704580000000000.0;2.15691e+16;2.8115e+16;4495500000000000.0;6075780000000000.0;1
2024-01-02 09:01:00;7761860000000000.0;3.6828e+16;2.15948e+16;1.49807e+16;7014530000000000.0;1
2024-01-04 06:49:00;780277000000000.0;5224590000000000.0;2.84952e+16;4.30522e+16;9563700000000000.0;1
2024-01-04 04:48:00;7282630000000000.0;7770350000000000.0;3262020000000000.0;3.75389e+16;8836100000000000.0;1
2024-01-02 20:45:00;6752400000000000.0;3.26266e+16;1.79995e+16;1.02314e+16;6561790000000000.0;1
2024-01-03 17:30:00;7504030000000000.0;4955180000000000.0;339488000000000.0;1.84201e+16;7115350000000000.0;1
2024-01-03 09:38:00;7496150000000000.0;1709610000000000.0;2.70303e+16;1.86115e+16;826986000000000.0;1
2024-01-04 03:41:00;6939180000000000.0;274558000000000.0;3.44975e+16;2589250000000000.0;7629820000000000.0;1
2024-01-02 12:18:00;1874140000000000.0;2332540000000000.0;2.94746e+16;2.56647e+16;9153390000000000.0;1
2024-01-04 02:10:00;745622000000000.0;4527120000000000.0;2805580000000000.0;2.397e+16;651761000000000.0;1
2024-01-03 16:19:00;7383460000000000.0;7460430000000000.0;3.15967e+16;2738190000000000.0;727678000000000.0;1
2024-01-02 19:43:00;7291370000000000.0;1055600000000000.0;1.52219e+16;4.3082e+16;8587750000000000.0;1
2024-01-02 20:14:00;7458290000000000.0;3.03563e+16;2014500000000000.0;1.20206e+16;7491440000000000.0;1
2024-01-04 03:19:00;694861000000000.0;2.04855e+16;1.93218e+16;4389480000000000.0;8198610000000000.0;1
2024-01-02 17:57:00;7282590000000000.0;1.45329e+16;1721800000000000.0;4674150000000000.0;6607250000000000.0;1
2024-01-04 08:36:00;7766660000000000.0;3.33135e+16;3.37557e+16;1666060000000000.0;8246670000000000.0;1
2024-01-03 00:05:00;7325010000000000.0;3.1821e+16;1.762e+16;2.46463e+16;6695310000000000.0;1
2024-01-02 14:01:00;6664010000000000.0;1233700000000000.0;2.02567e+16;3.60454e+16;8791760000000000.0;1
2024-01-01 20:55:00;7263650000000000.0;2599710000000000.0;2170330000000000.0;4.91428e+16;7893910000000000.0;1
2024-01-04 03:39:00;696492000000000.0;3165390000000000.0;2749260000000000.0;4464680000000000.0;7144910000000000.0;1
2024-01-01 10:39:00;7633570000000000.0;1.11303e+16;3.03493e+16;3.96372e+16;644160000000000.0;1
2024-01-04 02:19:00;7659420000000000.0;1.60538e+16;2.70935e+16;4.75748e+16;8457720000000000.0;1
2024-01-03 06:22:00;8279590000000000.0;3.32756e+16;1.84018e+16;3855490000000000.0;6873870000000000.0;1
2024-01-04 09:32:00;7412955000000000.0;1.06057e+16;3.16437e+16;4269450000000000.0;746848000000000.0;1
2024-01-03 19:27:00;7304350000000000.0;2.44192e+16;2228560000000000.0;2.17782e+16;7587760000000000.0;1
2024-01-01 12:11:00;745167000000000.0;2013200000000000.0;1855190000000000.0;4082790000000000.0;7773510000000000.0;1
2024-01-03 01:05:00;830639000000000.0;4704330000000000.0;2306680000000000.0;1672850000000000.0;6392990000000000.0;1
2024-01-01 13:10:00;7150380000000000.0;2850160000000000.0;3.06958e+16;1.19519e+16;6892060000000000.0;1
2024-01-02 01:43:00;8209920000000000.0;5991740000000000.0;2532200000000000.0;2776510000000000.0;854086000000000.0;1
2024-01-01 11:40:00;7635260000000000.0;5906290000000000.0;2.98271e+16;4387210000000000.0;9447240000000000.0;1
2024-01-02 20:59:00;7752690000000000.0;1.42005e+16;2.27917e+16;2624540000000000.0;6.1095e+16;-1
2024-01-02 17:55:00;6918500000000000.0;3230560000000000.0;2.43288e+16;3.46715e+16;7468110000000000.0;1
2024-01-03 11:41:00;8984750000000000.0;6022910000000000.0;3.48518e+16;4436280000000000.0;629130000000000.0;1
2024-01-03 13:24:00;8233690000000000.0;4566650000000000.0;2338470000000000.0;1581840000000000.0;7737050000000000.0;1
2024-01-03 01:55:00;710169000000000.0;2478910000000000.0;2050900000000000.0;2.78043e+16;7946080000000000.0;1
2024-01-03 08:51:00;7876820000000000.0;3.96081e+16;1750050000000000.0;3337670000000000.0;8975170000000000.0;1
2024-01-03 01:22:00;7891830000000000.0;2.72235e+16;3013020000000000.0;3.52478e+16;8605260000000000.0;1
2024-01-01 21:49:00;7721170000000000.0;3323700000000000.0;2798460000000000.0;273019000000000.0;9011070000000000.0;1
2024-01-03 12:11:00;8126080000000000.0;2376910000000000.0;1.99301e+16;2766880000000000.0;7948270000000000.0;1
2024-01-01 00:12:00;7438520000000000.0;1.58282e+16;3.35401e+16;348642000000000.0;5860060000000000.0;1
2024-01-01 16:19:00;7326570000000000.0;5108350000000000.0;2038550000000000.0;4174060000000000.0;9203840000000000.0;1
2024-01-03 19:28:00;7929190000000000.0;5751540000000000.0;2.16018e+16;3.73568e+16;7974120000000000.0;1
2024-01-04 09:39:00;7682590000000000.0;1.78371e+16;1.86951e+16;1.03014e+16;9334020000000000.0;1
2024-01-01 21:58:00;7645640000000000.0;8192570000000000.0;2785120000000000.0;1.92475e+16;7102590000000000.0;1
2024-01-04 07:32:00;7897620000000000.0;3.57688e+16;1.79995e+16;1.53994e+16;7703810000000000.0;1
2024-01-03 20:57:00;6474470000000000.0;1272700000000000.0;2.29176e+16;4246740000000000.0;8353680000000000.0;1
2024-01-02 11:42:00;7655030000000000.0;1832200000000000.0;29743200000000.0;2923830000000000.0;769507000000000.0;1
2024-01-02 17:05:00;8334400000000000.0;1.96547e+16;2.7239e+16;3999790000000000.0;7872780000000000.0;1
2024-01-01 10:03:00;6735710000000000.0;6783650000000000.0;2.79857e+16;1.30591e+16;6678850000000000.0;1
2024-01-02 23:26:00;8278590000000000.0;2.05883e+16;2.24768e+16;3.81493e+16;8704020000000000.0;1
2024-01-03 05:27:00;7537700000000000.0;393059000000000.0;1521170000000000.0;3.08963e+16;8493620000000000.0;1
2024-01-01 06:33:00;7744490000000000.0;3.9854e+16;3.40784e+16;269068000000000.0;7985180000000000.0;1
2024-01-04 01:56:00;8337960000000000.0;7008020000000000.0;3.04469e+16;3640490000000000.0;7961160000000000.0;1
2024-01-04 02:07:00;7780380000000000.0;2.04577e+16;2.89114e+16;1.08411e+16;7597300000000000.0;1
2024-01-02 13:14:00;770018000000000.0;2129180000000000.0;1.55962e+16;1410620000000000.0;780583000000000.0;1
2024-01-01 06:38:00;7621150000000000.0;3.2369e+16;3018020000000000.0;2591420000000000.0;6889350000000000.0;1
2024-01-01 01:35:00;7258260000000000.0;873522000000000.0;1.79995e+16;1372350000000000.0;8539200000000000.0;1
2024-01-02 03:42:00;7485760000000000.0;5325400000000000.0;2.63781e+16;2931270000000000.0;874219000000000.0;1
2024-01-03 18:10:00;7142240000000000.0;3.92942e+16;2747200000000000.0;3.38074e+16;6771900000000000.0;1
2024-01-01 02:10:00;7477720000000000.0;2.363e+16;3336730000000000.0;3578240000000000.0;7444150000000000.0;1
2024-01-02 00:48:00;6332030000000000.0;2713360000000000.0;1513380000000000.0;1946930000000000.0;6898530000000000.0;1
2024-01-03 07:16:00;7714520000000000.0;4259810000000000.0;181394000000000.0;405685000000000.0;6462870000000000.0;1
2024-01-02 21:07:00;7439130000000000.0;8847970000000000.0;3.28951e+16;1.36458e+16;6325940000000000.0;1
2024-01-02 02:35:00;7331900000000000.0;247823000000000.0;1.51642e+16;4714920000000000.0;8453390000000000.0;1
2024-01-03 23:17:00;7609880000000000.0;1.41111e+16;3307270000000000.0;1.54534e+16;6759030000000000.0;1
2024-01-03 06:01:00;7427080000000000.0;6158200000000000.0;2.72505e+16;4706240000000000.0;8088630000000000.0;1
2024-01-03 17:48:00;7017300000000000.0;5605610000000000.0;2782880000000000.0;1857940000000000.0;8450740000000000.0;1
2024-01-04 07:57:00;7412955000000000.0;4535520000000000.0;1.92178e+16;3.017e+16;6382320000000000.0;1
2024-01-04 00:52:00;8017960000000000.0;5766070000000000.0;3.29894e+16;1.43178e+16;6935960000000000.0;1
2024-01-04 09:02:00;7927220000000000.0;4.40188e+16;3147430000000000.0;4086830000000000.0;6.2191e+16;-1
2024-01-03 06:02:00;7773200000000000.0;4424480000000000.0;1.6191e+16;2.74885e+16;811671000000000.0;1
2024-01-03 09:28:00;7320730000000000.0;1696890000000000.0;3.12597e+16;2917630000000000.0;7300670000000000.0;1
2024-01-03 01:03:00;6774920000000000.0;3622970000000000.0;1.79995e+16;345204000000000.0;9200600000000000.0;1
2024-01-03 11:42:00;7382060000000000.0;1780160000000000.0;1716810000000000.0;263992000000000.0;6011770000000000.0;1
2024-01-01 08:26:00;802440000000000.0;2.94659e+16;2.29729e+16;4007880000000000.0;6494440000000000.0;1
2024-01-02 20:58:00;765470000000000.0;8743930000000000.0;2.36982e+16;1.64347e+16;8341090000000000.0;1
2024-01-02 16:47:00;8306160000000000.0;7706810000000000.0;283898000000000.0;1.19187e+16;8316840000000000.0;1
2024-01-02 21:48:00;7271750000000000.0;4934640000000000.0;2597750000000000.0;1.16774e+16;6.35397e+16;-1
2024-01-01 06:39:00;6602440000000000.0;1209030000000000.0;1.56289e+16;3.10479e+16;6580100000000000.0;1
2024-01-03 03:18:00;819279000000000.0;4230870000000000.0;1.823e+16;2560900000000000.0;6641620000000000.0;1
2024-01-02 07:11:00;8179690000000000.0;3.25443e+16;1820540000000000.0;4143390000000000.0;6641390000000000.0;1
2024-01-04 06:28:00;6816890000000000.0;4076250000000000.0;3.27546e+16;1.01241e+16;7014890000000000.0;1
2024-01-04 02:36:00;8254620000000000.0;3136410000000000.0;3.30342e+16;3685350000000000.0;7719680000000000.0;1
2024-01-01 13:29:00;7691060000000000.0;5789710000000000.0;3.113e+16;2.49659e+16;8804090000000000.0;1
2024-01-02 17:17:00;7580340000000000.0;6783460000000000.0;1.84976e+16;2882760000000000.0;9053980000000000.0;1
2024-01-02 13:53:00;8307390000000000.0;1210560000000000.0;3.1803e+16;1.5399e+16;8631730000000000.0;1
2024-01-02 08:03:00;8172340000000000.0;6275380000000000.0;1.87519e+16;4063990000000000.0;8248770000000000.0;1
2024-01-02 00:30:00;7825670000000000.0;4373030000000000.0;2.60926e+16;447970000000000.0;8404310000000000.0;1
2024-01-03 00:54:00;7736610000000000.0;5667710000000000.0;2.96775e+16;1141160000000000.0;9037580000000000.0;1
2024-01-02 16:07:00;780820000000000.0;5287070000000000.0;1.60312e+16;2.35215e+16;6695880000000000.0;1
2024-01-02 16:06:00;7299970000000000.0;4305850000000000.0;2.69586e+16;2.66393e+16;8294800000000000.0;1
2024-01-01 19:02:00;7472450000000000.0;8098300000000000.0;2002270000000000.0;4424580000000000.0;6.20884e+16;-1
2024-01-02 05:07:00;7048840000000000.0;2.15169e+16;2495710000000000.0;4180800000000000.0;9534470000000000.0;1
2024-01-01 11:49:00;733348000000000.0;1.53605e+16;2267800000000000.0;3194550000000000.0;9181930000000000.0;1
2024-01-02 14:20:00;7182350000000000.0;5061770000000000.0;2.47838e+16;3216180000000000.0;8563340000000000.0;1
2024-01-03 04:28:00;7568370000000000.0;3.03732e+16;2.10326e+16;2763470000000000.0;7572630000000000.0;1
2024-01-02 23:13:00;7338010000000000.0;1.62386e+16;3.32072e+16;4612560000000000.0;8689510000000000.0;1
2024-01-03 04:11:00;7751120000000000.0;5362860000000000.0;3.41811e+16;2.07144e+16;7749010000000000.0;1
2024-01-01 21:50:00;6688840000000000.0;8149910000000000.0;310382000000000.0;4.18147e+16;6.24255e+16;-1
2024-01-03 12:50:00;744332000000000.0;3877660000000000.0;2661480000000000.0;3.261e+16;7690840000000000.0;1
2024-01-02 05:34:00;7565780000000000.0;3.59955e+16;3268800000000000.0;1133140000000000.0;6269140000000000.0;1
2024-01-02 05:16:00;1694150000000000.0;2.58842e+16;2703350000000000.0;2.00068e+16;8928120000000000.0;1
2024-01-01 10:20:00;7413800000000000.0;9460340000000000.0;1.79766e+16;1522450000000000.0;657452000000000.0;1
2024-01-02 21:01:00;6707380000000000.0;1.21392e+16;1.53485e+16;2.87343e+16;7176850000000000.0;1
2024-01-02 12:39:00;7678240000000000.0;4115180000000000.0;2951830000000000.0;4169200000000000.0;6365840000000000.0;1
2024-01-01 19:56:00;7823800000000000.0;1.36059e+16;3004970000000000.0;3.34762e+16;772997000000000.0;1
2024-01-03 15:44:00;7746770000000000.0;8063310000000000.0;3.35165e+16;2.30694e+16;9354700000000000.0;1
2024-01-01 17:26:00;8019360000000000.0;3.34879e+16;3148480000000000.0;3907160000000000.0;8974940000000000.0;1
2024-01-01 12:48:00;7600760000000000.0;5939530000000000.0;2779160000000000.0;348039000000000.0;7607950000000000.0;1
2024-01-03 18:59:00;7578050000000000.0;6506660000000000.0;2.6881e+16;1.43221e+16;7281220000000000.0;1
2024-01-01 12:23:00;7843780000000000.0;1.53481e+16;2.36937e+16;140514000000000.0;7027630000000000.0;1
2024-01-01 03:42:00;6711390000000000.0;1.42575e+16;1.96422e+16;2.27559e+16;715125000000000.0;1
2024-01-03 04:29:00;7053210000000000.0;2.17638e+16;3098260000000000.0;3315910000000000.0;6121230000000000.0;1
2024-01-01 10:25:00;8293450000000000.0;3.467e+16;1.79911e+16;4.72468e+16;7291180000000000.0;1
2024-01-04 00:14:00;6269780000000000.0;9251510000000000.0;2.76068e+16;3673680000000000.0;625728000000000.0;1
2024-01-02 18:46:00;7429910000000000.0;1.68225e+16;2721510000000000.0;3.83437e+16;7280960000000000.0;1
2024-01-04 04:22:00;8086140000000000.0;3.66883e+16;2.10723e+16;1387730000000000.0;8898140000000000.0;1
2024-01-02 19:05:00;756471000000000.0;2148260000000000.0;1551070000000000.0;3330730000000000.0;780722000000000.0;1
2024-01-04 05:26:00;7323440000000000.0;3.21672e+16;1.52604e+16;3.97296e+16;7157560000000000.0;1
2024-01-02 01:30:00;751542000000000.0;4436420000000000.0;1.84865e+16;4165360000000000.0;5.9742e+16;-1
2024-01-04 06:05:00;7158310000000000.0;3538580000000000.0;3233950000000000.0;1.84204e+16;8729440000000000.0;1
2024-01-01 05:53:00;8054340000000000.0;4291960000000000.0;2545220000000000.0;3.8901e+16;7036410000000000.0;1
2024-01-02 17:14:00;821163000000000.0;3.911e+16;1.73423e+16;2.29186e+16;666213000000000.0;-1
2024-01-03 02:13:00;7433300000000000.0;1.30444e+16;3310990000000000.0;3230900000000000.0;630065000000000.0;1
2024-01-02 00:35:00;6806760000000000.0;2.99301e+16;2.63778e+16;3.04103e+16;8160160000000000.0;1
2024-01-02 00:09:00;7238080000000000.0;2750300000000000.0;1.55577e+16;1.29207e+16;5886020000000000.0;1
2024-01-01 03:59:00;7408010000000000.0;3.39483e+16;3025460000000000.0;4363730000000000.0;8034920000000000.0;1
2024-01-02 19:45:00;7752770000000000.0;2.56362e+16;2.44687e+16;3.9381e+16;724973000000000.0;1
2024-01-04 07:46:00;6995990000000000.0;641116000000000.0;2565730000000000.0;3.70758e+16;7575170000000000.0;1
2024-01-02 12:38:00;7115420000000000.0;3241280000000000.0;2.72645e+16;2.36036e+16;9244250000000000.0;1
2024-01-02 20:52:00;7755340000000000.0;9651120000000000.0;1688900000000000.0;4967420000000000.0;5876510000000000.0;1
2024-01-03 01:57:00;796945000000000.0;5092400000000000.0;3.39548e+16;1.2513e+16;8155910000000000.0;1
2024-01-02 00:00:00;7189200000000000.0;9026060000000000.0;2.01078e+16;2.20957e+16;9259250000000000.0;1
2024-01-04 04:02:00;6833390000000000.0;2.11362e+16;2743660000000000.0;1.52657e+16;6362050000000000.0;1
2024-01-03 12:14:00;9142060000000000.0;7041020000000000.0;3211130000000000.0;1.94208e+16;6398580000000000.0;1
2024-01-02 00:39:00;7891650000000000.0;1.30024e+16;2163840000000000.0;2785030000000000.0;7316660000000000.0;1
2024-01-01 16:58:00;7366500000000000.0;5230240000000000.0;2755110000000000.0;3451440000000000.0;911675000000000.0;1
2024-01-03 03:34:00;793452000000000.0;4222810000000000.0;347775000000000.0;1.39203e+16;8416980000000000.0;1
2024-01-01 19:42:00;7437770000000000.0;3726360000000000.0;3.2036e+16;3.32399e+16;9102860000000000.0;1
2024-01-04 10:40:00;7933580000000000.0;5780300000000000.0;3058570000000000.0;4113810000000000.0;7102680000000000.0;1
2024-01-03 10:12:00;7579700000000000.0;1.23433e+16;2.3786e+16;4.67913e+16;8662240000000000.0;1
2024-01-01 18:23:00;7545640000000000.0;2214470000000000.0;2402540000000000.0;1834580000000000.0;7038480000000000.0;1
2024-01-01 18:01:00;7443210000000000.0;1.48171e+16;2471080000000000.0;4568720000000000.0;7583880000000000.0;1
2024-01-04 03:25:00;6776310000000000.0;2.8333e+16;2880860000000000.0;4.48422e+16;9311770000000000.0;1
2024-01-01 03:10:00;8469050000000000.0;3.82324e+16;1.78867e+16;2.12721e+16;616523000000000.0;1
2024-01-03 21:41:00;7029230000000000.0;1.3647e+16;3222060000000000.0;3.74989e+16;6588980000000000.0;1
2024-01-04 02:27:00;6819990000000000.0;5111420000000000.0;1.53616e+16;3774170000000000.0;722229000000000.0;1
2024-01-02 03:06:00;7393570000000000.0;1.50999e+16;1839990000000000.0;4.78971e+16;6230680000000000.0;1
2024-01-02 04:37:00;7019260000000000.0;2369320000000000.0;2463630000000000.0;1924640000000000.0;6979700000000000.0;1
2024-01-03 15:18:00;7474140000000000.0;4522160000000000.0;2004230000000000.0;1370550000000000.0;6073520000000000.0;1
2024-01-03 02:53:00;7843880000000000.0;3.53864e+16;2.23116e+16;3.23826e+16;7396070000000000.0;1
2024-01-02 23:47:00;7997650000000000.0;1.93147e+16;2.16517e+16;2.0287e+16;6091370000000000.0;1
2024-01-01 23:52:00;790737000000000.0;3343870000000000.0;2.03793e+16;1.94333e+16;6323100000000000.0;1
2024-01-03 01:43:00;734718000000000.0;2.35924e+16;2.26055e+16;4.69252e+16;6961990000000000.0;1
2024-01-04 00:26:00;7524800000000000.0;2763720000000000.0;2.51058e+16;3892490000000000.0;7422440000000000.0;1
2024-01-04 01:39:00;7703940000000000.0;2575360000000000.0;2.45272e+16;3.67915e+16;7632180000000000.0;1
2024-01-03 19:56:00;6621110000000000.0;4.76262e+16;3.12384e+16;4808830000000000.0;7179290000000000.0;1
2024-01-03 11:15:00;6771350000000000.0;3.14174e+16;2.06382e+16;3.34852e+16;9180760000000000.0;1
2024-01-03 09:01:00;7297740000000000.0;2.12033e+16;1595870000000000.0;2.20859e+16;6219840000000000.0;1
2024-01-01 17:14:00;7407560000000000.0;5790540000000000.0;1.72362e+16;3.34654e+16;837159000000000.0;1
2024-01-03 20:52:00;7185010000000000.0;5.35204e+16;2.48742e+16;3245520000000000.0;6818840000000000.0;1
2024-01-02 14:55:00;863705000000000.0;8103730000000000.0;1.63307e+16;1.69563e+16;6763440000000000.0;1
2024-01-01 15:06:00;8252110000000000.0;2.82428e+16;1.99227e+16;1.60447e+16;8670660000000000.0;1
2024-01-01 18:08:00;8096620000000000.0;1.2859e+16;2.24421e+16;3187190000000000.0;7593310000000000.0;1
2024-01-02 00:26:00;7412955000000000.0;2465280000000000.0;187671000000000.0;1.4243e+16;888301000000000.0;1
2024-01-01 11:16:00;7653350000000000.0;5267710000000000.0;2.39812e+16;2.50472e+16;7884580000000000.0;1
2024-01-02 06:05:00;8486290000000000.0;7697340000000000.0;2715000000000000.0;3.33259e+16;815281000000000.0;1
2024-01-02 15:34:00;7101850000000000.0;1.19811e+16;3384210000000000.0;293506000000000.0;855337000000000.0;1
2024-01-02 11:14:00;7573010000000000.0;50425000000000.0;1.87093e+16;1.97197e+16;649043000000000.0;1
2024-01-04 03:34:00;7285930000000000.0;1.67502e+16;2334880000000000.0;2.20159e+16;7264120000000000.0;1
2024-01-02 18:11:00;6783480000000000.0;3450600000000000.0;2.62444e+16;1.87956e+16;8880120000000000.0;1
2024-01-03 10:45:00;8595820000000000.0;1.91696e+16;2.59398e+16;3101570000000000.0;9717420000000000.0;1
2024-01-03 09:50:00;6909220000000000.0;1647050000000000.0;2.82268e+16;4.55089e+16;8575000000000000.0;1
2024-01-01 23:22:00;7610060000000000.0;3.29281e+16;2035860000000000.0;4.37137e+16;7461820000000000.0;1
2024-01-01 14:12:00;6629650000000000.0;2.2587e+16;2769100000000000.0;4.19943e+16;6854790000000000.0;1
2024-01-03 03:22:00;7300460000000000.0;3.21702e+16;1.90234e+16;2.13535e+16;7862170000000000.0;1
2024-01-03 02:24:00;7710980000000000.0;3424740000000000.0;1750910000000000.0;2885080000000000.0;9136790000000000.0;1
2024-01-02 18:45:00;7087630000000000.0;1.07535e+16;3.16329e+16;256660000000000.0;6743040000000000.0;1
2024-01-01 08:49:00;7793400000000000.0;5203840000000000.0;1.79995e+16;3107330000000000.0;7247140000000000.0;1
2024-01-02 23:34:00;7365480000000000.0;5730360000000000.0;1.79995e+16;2.78012e+16;7665330000000000.0;1
2024-01-04 10:12:00;8080040000000000.0;3.4097e+16;3357030000000000.0;2827450000000000.0;7964200000000000.0;1
2024-01-01 02:39:00;8180880000000000.0;4024410000000000.0;2919510000000000.0;1.27311e+16;904318000000000.0;1
2024-01-04 06:35:00;7206630000000000.0;3.35584e+16;2.85426e+16;1.80495e+16;7007530000000000.0;1
2024-01-02 00:43:00;7591730000000000.0;2.38095e+16;1.91852e+16;1.93474e+16;68049400000000.0;1
2024-01-01 12:27:00;780967000000000.0;2.78311e+16;2466200000000000.0;450154000000000.0;8528340000000000.0;1
2024-01-03 02:34:00;7507190000000000.0;9165130000000000.0;2.80461e+16;4.60758e+16;7066090000000000.0;1
2024-01-01 05:47:00;7595110000000000.0;1201370000000000.0;2.29055e+16;3764000000000000.0;7568320000000000.0;1
2024-01-03 07:51:00;737830000000000.0;1.57433e+16;1.62837e+16;4.81394e+16;750438000000000.0;1
2024-01-02 23:44:00;7557620000000000.0;1.9621e+16;2866060000000000.0;1.43817e+16;6010200000000000.0;1
2024-01-02 12:07:00;8148970000000000.0;1.28754e+16;3.0475e+16;2.38641e+16;7924850000000000.0;1
2024-01-01 20:09:00;7850630000000000.0;3033500000000000.0;2.31754e+16;3.60696e+16;6645400000000000.0;1
2024-01-02 22:17:00;7861540000000000.0;4253320000000000.0;2.0161e+16;4820550000000000.0;8051970000000000.0;1
2024-01-02 00:01:00;7423100000000000.0;1.56492e+16;335162000000000.0;1845650000000000.0;8621680000000000.0;1
2024-01-01 10:57:00;7659410000000000.0;2.27582e+16;2.93028e+16;2809210000000000.0;7835240000000000.0;1
2024-01-04 05:37:00;6957410000000000.0;5831350000000000.0;1.62797e+16;2.0317e+16;7186380000000000.0;1
2024-01-03 02:27:00;8134400000000000.0;6898800000000000.0;2.66005e+16;4623230000000000.0;7970030000000000.0;1
2024-01-01 18:37:00;610852000000000.0;1.65743e+16;1.55705e+16;3.56044e+16;6988420000000000.0;1
2024-01-02 17:23:00;7456430000000000.0;3.26307e+16;1.95305e+16;3718120000000000.0;6714950000000000.0;1
2024-01-01 09:21:00;6818070000000000.0;9972710000000000.0;1.90978e+16;4.17151e+16;6907660000000000.0;1
2024-01-01 12:43:00;7699890000000000.0;2647210000000000.0;1.79995e+16;3.03767e+16;9762420000000000.0;1
2024-01-02 00:41:00;7159620000000000.0;9146770000000000.0;2097730000000000.0;4.471e+16;6995570000000000.0;1
2024-01-02 02:56:00;7315600000000000.0;6842190000000000.0;1.67603e+16;1.1661e+16;830011000000000.0;1
2024-01-01 20:22:00;797297000000000.0;5016500000000000.0;2.46412e+16;4.1953e+16;8612370000000000.0;1
2024-01-03 13:04:00;7599030000000000.0;1588460000000000.0;2916980000000000.0;1.0707e+16;7799970000000000.0;1
2024-01-01 20:21:00;6482820000000000.0;5.96452e+16;1.60625e+16;2.32002e+16;7891900000000000.0;1
2024-01-02 02:16:00;70117900000000.0;1076460000000000.0;3.2648e+16;2.80996e+16;6727270000000000.0;1
2024-01-04 01:11:00;798767000000000.0;3356870000000000.0;2.80614e+16;3.21367e+16;6796860000000000.0;1
2024-01-01 22:30:00;7724470000000000.0;1.01619e+16;2538880000000000.0;4.61481e+16;9421150000000000.0;1
2024-01-03 15:02:00;8374070000000000.0;1.92289e+16;2.29263e+16;4599240000000000.0;8262540000000000.0;1
2024-01-04 00:54:00;8341320000000000.0;2.26304e+16;2.28658e+16;428526000000000.0;6654840000000000.0;1
2024-01-01 11:48:00;7328880000000000.0;3475030000000000.0;2.17112e+16;4934710000000000.0;8240470000000000.0;1
2024-01-01 08:29:00;8751620000000000.0;1.70327e+16;1.73146e+16;2.19286e+16;6665990000000000.0;1
2024-01-03 01:14:00;7512240000000000.0;1.73256e+16;1658480000000000.0;395648000000000.0;7742850000000000.0;1
2024-01-02 18:17:00;7018670000000000.0;1.55588e+16;2117660000000000.0;1254180000000000.0;6326680000000000.0;1
2024-01-03 17:22:00;6.37164e+16;1482150000000000.0;2076790000000000.0;2.29556e+16;7857730000000000.0;-1
2024-01-02 10:23:00;8303510000000000.0;244304000000000.0;3.12453e+16;2.04511e+16;79188400000000.0;1
2024-01-02 12:02:00;8297380000000000.0;1046600000000000.0;226058000000000.0;4.90549e+16;778328000000000.0;-1
2024-01-02 15:31:00;6992250000000000.0;4235850000000000.0;2762390000000000.0;4.77839e+16;6806860000000000.0;1
2024-01-02 06:28:00;7386060000000000.0;1.32976e+16;2.36383e+16;2572600000000000.0;6354510000000000.0;1
2024-01-03 12:15:00;7547800000000000.0;2.50213e+16;2.49565e+16;2.48557e+16;7966360000000000.0;1
2024-01-04 05:36:00;7019820000000000.0;5997200000000000.0;2000320000000000.0;2.94949e+16;6753340000000000.0;1
2024-01-02 08:55:00;6622450000000000.0;2.72102e+16;2.52774e+16;2710140000000000.0;6907100000000000.0;1
2024-01-01 11:51:00;7339460000000000.0;283398000000000.0;227354000000000.0;2.05343e+16;7655850000000000.0;1
2024-01-02 00:38:00;7305790000000000.0;2.50986e+16;2396600000000000.0;4.72246e+16;8993620000000000.0;1
2024-01-03 20:49:00;7611360000000000.0;2.06991e+16;2.90799e+16;1.8024e+16;8358280000000000.0;1
2024-01-03 22:03:00;7348450000000000.0;1.43447e+16;2830870000000000.0;3766020000000000.0;6966650000000000.0;1
2024-01-01 11:52:00;7585220000000000.0;9660530000000000.0;1849230000000000.0;4892680000000000.0;6076390000000000.0;1
2024-01-01 20:45:00;7777070000000000.0;644867000000000.0;2511890000000000.0;3174760000000000.0;6422600000000000.0;1
2024-01-04 07:45:00;719279000000000.0;1.96642e+16;2447740000000000.0;2854290000000000.0;6303100000000000.0;1
2024-01-02 06:48:00;7548190000000000.0;5439130000000000.0;2839500000000000.0;3.57935e+16;6851340000000000.0;1
2024-01-01 02:13:00;7773770000000000.0;5488940000000000.0;212709000000000.0;3745680000000000.0;8917410000000000.0;1
